Date,Crop_Type,Region,Production_Volume_Tonnes,Price_Per_Tonne_USD,Temperature_Celsius,Rainfall_mm
2010-12-10 14:16:58.283656728,Tea,Meru,938,104.62,25.9,153.3
2010-12-11 14:49:31.314262852,Sorghum,Meru,987,122.3,24.5,89.1
2010-12-12 15:22:04.344868972,Beans,Kisii,875,118.4,26.2,4.7
2010-12-13 15:54:37.375475092,Coffee,Eldoret,983,99.54,28.4,154.4
2010-12-14 16:27:10.406081216,Sorghum,Embu,206,85.09,33.3,31.2
2010-12-15 16:59:43.436687336,Maize,Mombasa,305,111.14,21.4,108.7
2010-12-16 17:32:16.467293456,Rice,Embu,807,136.94,28.5,139.3
2010-12-17 18:04:49.497899580,Beans,Meru,697,104.73,26.2,85.6
2010-12-18 18:37:22.528505700,Maize,Nairobi,637,126.9,18.7,131.6
2010-12-19 19:09:55.559111820,Sorghum,Meru,837,128.43,33.6,91.9
2010-12-20 19:42:28.589717940,Rice,Meru,988,121.23,26.8,69.9
2010-12-21 20:15:01.620324064,Maize,Nakuru,869,146.28,16.3,138.0
2010-12-22 20:47:34.650930184,Maize,Nairobi,994,137.45,28.3,22.3
2010-12-23 21:20:07.681536304,Wheat,Eldoret,156,66.6,22.8,142.6
2010-12-24 21:52:40.712142428,Coffee,Nakuru,751,52.66,34.2,4.6
2010-12-25 22:25:13.742748548,Beans,Nairobi,895,129.02,18.2,117.7
2010-12-26 22:57:46.773354668,Coffee,Eldoret,400,145.47,18.4,162.8
2010-12-27 23:30:19.803960792,Sugarcane,Nairobi,338,99.49,31.3,25.9
2010-12-29 00:02:52.834566912,Beans,Meru,201,122.69,31.4,4.4
2010-12-30 00:35:25.865173032,Tea,Muranga,127,125.2,26.1,120.0
2010-12-31 01:07:58.895779152,Wheat,Embu,820,93.33,34.0,71.0
2011-01-01 01:40:31.926385276,Wheat,Eldoret,313,71.39,21.4,140.9
2011-01-02 02:13:04.956991396,Coffee,Mombasa,228,146.03,29.5,140.7
2011-01-03 02:45:37.987597516,Rice,Kisii,517,94.64,22.0,190.6
2011-01-04 03:18:11.018203640,Wheat,Kisii,883,93.42,32.4,144.7
2011-01-05 03:50:44.048809760,Coffee,Muranga,304,52.22,26.4,88.2
2011-01-06 04:23:17.079415880,Tea,Muranga,163,79.75,33.1,70.3
2011-01-07 04:55:50.110022004,Maize,Eldoret,672,93.24,18.8,122.5
2011-01-08 05:28:23.140628124,Wheat,Nakuru,305,136.06,18.4,99.6
2011-01-09 06:00:56.171234244,Coffee,Nakuru,824,107.73,33.5,196.8
2011-01-10 06:33:29.201840368,Tea,Kisii,638,92.74,29.8,123.0
2011-01-11 07:06:02.232446488,Tea,Muranga,141,73.27,24.5,110.3
2011-01-12 07:38:35.263052608,Tea,Embu,789,100.84,22.7,184.7
2011-01-13 08:11:08.293658728,Maize,Embu,808,123.67,28.6,82.6
2011-01-14 08:43:41.324264852,Sugarcane,Meru,643,67.79,21.1,46.0
2011-01-15 09:16:14.354870972,Maize,Eldoret,192,89.98,25.6,119.4
2011-01-16 09:48:47.385477092,Sorghum,Nairobi,904,141.86,25.7,197.7
2011-01-17 10:21:20.416083216,Wheat,Eldoret,775,149.36,32.9,78.3
2011-01-18 10:53:53.446689336,Sorghum,Meru,349,81.15,33.2,54.3
2011-01-19 11:26:26.477295456,Coffee,Nakuru,361,109.15,34.2,39.5
2011-01-20 11:58:59.507901580,Maize,Embu,776,124.15,22.7,159.7
2011-01-21 12:31:32.538507700,Beans,Muranga,642,59.25,33.4,16.9
2011-01-22 13:04:05.569113820,Tea,Nairobi,750,114.41,17.8,15.3
2011-01-23 13:36:38.599719940,Coffee,Kisii,689,140.49,24.4,198.3
2011-01-24 14:09:11.630326064,Sorghum,Muranga,521,84.31,23.5,167.6
2011-01-25 14:41:44.660932184,Wheat,Nairobi,984,145.35,31.3,195.0
2011-01-26 15:14:17.691538304,Beans,Meru,607,135.79,28.2,78.8
2011-01-27 15:46:50.722144428,Tea,Mombasa,245,105.26,19.4,174.2
2011-01-28 16:19:23.752750548,Wheat,Nairobi,848,55.97,24.9,48.0
2011-01-29 16:51:56.783356668,Beans,Meru,865,132.26,27.8,112.0
2011-01-30 17:24:29.813962792,Tea,Nairobi,200,82.07,19.5,153.8
2011-01-31 17:57:02.844568912,Beans,Meru,769,89.76,33.2,26.5
2011-02-01 18:29:35.875175032,Sorghum,Embu,343,64.0,25.7,93.4
2011-02-02 19:02:08.905781156,Rice,Embu,686,52.47,30.2,53.2
2011-02-03 19:34:41.936387276,Sugarcane,Kisii,224,60.31,32.1,65.8
2011-02-04 20:07:14.966993396,Tea,Mombasa,562,137.19,33.2,66.7
2011-02-05 20:39:47.997599516,Rice,Eldoret,890,125.66,25.3,44.3
2011-02-06 21:12:21.028205640,Tea,Nairobi,374,144.91,19.3,162.7
2011-02-07 21:44:54.058811760,Wheat,Mombasa,198,53.17,16.9,64.9
2011-02-08 22:17:27.089417880,Sorghum,Meru,594,58.57,33.2,144.7
2011-02-09 22:50:00.120024004,Rice,Eldoret,150,100.36,17.9,45.3
2011-02-10 23:22:33.150630124,Sugarcane,Embu,714,139.45,27.7,25.4
2011-02-11 23:55:06.181236244,Maize,Embu,579,79.1,31.9,164.1
2011-02-13 00:27:39.211842368,Beans,Meru,286,110.24,29.5,21.1
2011-02-14 01:00:12.242448488,Sugarcane,Nakuru,783,87.08,31.5,135.4
2011-02-15 01:32:45.273054608,Coffee,Meru,802,59.89,15.4,74.7
2011-02-16 02:05:18.303660728,Rice,Meru,663,59.3,21.6,183.3
2011-02-17 02:37:51.334266852,Maize,Embu,804,87.96,16.2,169.3
2011-02-18 03:10:24.364872972,Maize,Eldoret,859,97.57,16.9,189.8
2011-02-19 03:42:57.395479092,Sorghum,Mombasa,686,120.84,19.0,8.2
2011-02-20 04:15:30.426085216,Sorghum,Nairobi,733,66.89,32.7,161.2
2011-02-21 04:48:03.456691336,Rice,Kisii,852,59.97,22.8,85.1
2011-02-22 05:20:36.487297456,Sorghum,Mombasa,708,89.54,28.2,4.3
2011-02-23 05:53:09.517903576,Rice,Meru,791,83.9,18.4,113.2
2011-02-24 06:25:42.548509696,Rice,Muranga,902,70.95,17.5,133.6
2011-02-25 06:58:15.579115824,Beans,Meru,354,137.31,22.1,185.4
2011-02-26 07:30:48.609721944,Sugarcane,Embu,970,89.02,18.3,99.7
2011-02-27 08:03:21.640328064,Tea,Nakuru,652,122.69,26.4,75.3
2011-02-28 08:35:54.670934184,Tea,Muranga,805,64.3,34.8,152.8
2011-03-01 09:08:27.701540304,Rice,Eldoret,824,73.61,26.5,77.0
2011-03-02 09:41:00.732146424,Sugarcane,Muranga,147,105.38,30.4,11.2
2011-03-03 10:13:33.762752552,Sugarcane,Nakuru,973,102.18,29.6,88.1
2011-03-04 10:46:06.793358672,Sorghum,Eldoret,866,114.8,22.4,88.5
2011-03-05 11:18:39.823964792,Wheat,Embu,624,137.75,20.8,170.5
2011-03-06 11:51:12.854570912,Tea,Embu,552,57.14,30.5,173.5
2011-03-07 12:23:45.885177032,Wheat,Mombasa,256,84.04,29.2,81.6
2011-03-08 12:56:18.915783152,Sorghum,Embu,399,88.83,25.0,189.0
2011-03-09 13:28:51.946389272,Wheat,Embu,234,90.69,26.5,92.7
2011-03-10 14:01:24.976995400,Beans,Kisii,677,85.01,24.1,101.5
2011-03-11 14:33:58.007601520,Coffee,Embu,731,97.33,25.1,136.9
2011-03-12 15:06:31.038207640,Rice,Muranga,532,54.18,17.1,137.3
2011-03-13 15:39:04.068813760,Sorghum,Embu,691,116.89,33.8,95.7
2011-03-14 16:11:37.099419880,Maize,Nairobi,900,110.97,28.6,45.0
2011-03-15 16:44:10.130026000,Maize,Nairobi,770,68.2,25.1,41.2
2011-03-16 17:16:43.160632128,Maize,Muranga,470,88.0,21.0,144.5
2011-03-17 17:49:16.191238248,Maize,Nakuru,279,65.63,19.0,109.1
2011-03-18 18:21:49.221844368,Tea,Meru,286,60.55,34.0,153.3
2011-03-19 18:54:22.252450488,Maize,Kisii,634,84.97,23.2,90.4
2011-03-20 19:26:55.283056608,Sugarcane,Eldoret,792,59.48,24.3,53.5
2011-03-21 19:59:28.313662728,Coffee,Embu,682,123.97,26.5,63.0
2011-03-22 20:32:01.344268848,Beans,Embu,273,63.02,31.2,163.3
2011-03-23 21:04:34.374874976,Maize,Embu,621,148.91,21.4,196.2
2011-03-24 21:37:07.405481096,Sugarcane,Muranga,509,51.22,26.4,65.5
2011-03-25 22:09:40.436087216,Tea,Eldoret,305,104.49,22.3,57.2
2011-03-26 22:42:13.466693336,Maize,Embu,636,115.34,30.9,23.6
2011-03-27 23:14:46.497299456,Rice,Meru,257,92.7,33.0,9.9
2011-03-28 23:47:19.527905576,Maize,Nakuru,764,81.96,31.5,158.6
2011-03-30 00:19:52.558511696,Maize,Nakuru,696,136.58,18.6,57.9
2011-03-31 00:52:25.589117824,Rice,Meru,860,140.52,21.5,13.3
2011-04-01 01:24:58.619723944,Maize,Meru,112,53.33,22.0,187.4
2011-04-02 01:57:31.650330064,Wheat,Mombasa,243,95.58,20.6,46.3
2011-04-03 02:30:04.680936184,Sorghum,Mombasa,596,122.95,19.8,198.1
2011-04-04 03:02:37.711542304,Sugarcane,Embu,780,67.12,20.5,135.9
2011-04-05 03:35:10.742148424,Coffee,Nakuru,271,102.0,32.3,91.1
2011-04-06 04:07:43.772754552,Sorghum,Nairobi,773,104.6,19.8,75.7
2011-04-07 04:40:16.803360672,Tea,Kisii,644,59.23,23.4,19.7
2011-04-08 05:12:49.833966792,Sugarcane,Meru,943,133.79,25.3,177.5
2011-04-09 05:45:22.864572912,Maize,Mombasa,643,108.56,19.1,63.5
2011-04-10 06:17:55.895179032,Rice,Embu,725,144.03,17.3,46.1
2011-04-11 06:50:28.925785152,Maize,Mombasa,834,56.23,26.4,57.3
2011-04-12 07:23:01.956391272,Sorghum,Eldoret,288,96.6,22.3,155.5
2011-04-13 07:55:34.986997400,Sugarcane,Eldoret,154,97.38,34.6,162.8
2011-04-14 08:28:08.017603520,Sugarcane,Kisii,260,119.46,17.4,124.0
2011-04-15 09:00:41.048209640,Wheat,Eldoret,122,128.94,33.9,198.7
2011-04-16 09:33:14.078815760,Rice,Muranga,354,108.83,17.6,100.0
2011-04-17 10:05:47.109421880,Rice,Nakuru,697,121.69,33.1,197.0
2011-04-18 10:38:20.140028000,Tea,Embu,329,97.5,26.5,0.5
2011-04-19 11:10:53.170634128,Sugarcane,Embu,441,96.23,34.0,62.1
2011-04-20 11:43:26.201240248,Beans,Nakuru,551,66.64,28.1,86.2
2011-04-21 12:15:59.231846368,Maize,Kisii,360,73.51,15.2,73.4
2011-04-22 12:48:32.262452488,Maize,Nakuru,538,81.42,23.8,117.2
2011-04-23 13:21:05.293058608,Tea,Muranga,700,96.25,24.8,45.0
2011-04-24 13:53:38.323664728,Wheat,Nakuru,710,65.24,34.0,190.3
2011-04-25 14:26:11.354270848,Tea,Kisii,787,135.67,21.5,52.3
2011-04-26 14:58:44.384876976,Maize,Nairobi,673,97.13,18.8,175.3
2011-04-27 15:31:17.415483096,Sorghum,Embu,180,74.6,20.4,133.3
2011-04-28 16:03:50.446089216,Rice,Kisii,613,143.42,24.6,47.3
2011-04-29 16:36:23.476695336,Wheat,Meru,943,122.4,25.4,160.8
2011-04-30 17:08:56.507301456,Coffee,Muranga,729,109.36,31.0,66.2
2011-05-01 17:41:29.537907576,Coffee,Nairobi,441,69.31,16.7,18.2
2011-05-02 18:14:02.568513704,Wheat,Nakuru,186,78.9,24.6,109.7
2011-05-03 18:46:35.599119824,Beans,Muranga,305,138.46,32.1,2.6
2011-05-04 19:19:08.629725944,Tea,Nakuru,230,145.6,31.6,162.9
2011-05-05 19:51:41.660332064,Coffee,Mombasa,440,67.48,29.5,81.6
2011-05-06 20:24:14.690938184,Rice,Nakuru,101,109.75,19.0,38.7
2011-05-07 20:56:47.721544304,Tea,Eldoret,762,79.17,17.6,177.2
2011-05-08 21:29:20.752150424,Sugarcane,Muranga,569,126.18,21.7,133.4
2011-05-09 22:01:53.782756552,Sorghum,Embu,455,51.47,20.1,114.6
2011-05-10 22:34:26.813362672,Maize,Eldoret,673,83.22,20.4,117.1
2011-05-11 23:06:59.843968792,Beans,Eldoret,237,117.57,16.2,155.5
2011-05-12 23:39:32.874574912,Tea,Mombasa,854,95.59,26.1,1.2
2011-05-14 00:12:05.905181032,Wheat,Nakuru,430,89.99,24.5,29.9
2011-05-15 00:44:38.935787152,Coffee,Nairobi,264,71.71,32.2,138.7
2011-05-16 01:17:11.966393272,Sugarcane,Nairobi,309,80.27,20.6,67.4
2011-05-17 01:49:44.996999400,Rice,Eldoret,186,68.79,30.9,108.7
2011-05-18 02:22:18.027605520,Coffee,Embu,334,57.05,15.1,89.0
2011-05-19 02:54:51.058211640,Wheat,Embu,362,87.51,16.9,173.3
2011-05-20 03:27:24.088817760,Coffee,Nakuru,782,81.66,32.8,122.5
2011-05-21 03:59:57.119423880,Wheat,Nakuru,329,100.5,28.5,182.4
2011-05-22 04:32:30.150030000,Tea,Kisii,946,65.39,17.7,94.9
2011-05-23 05:05:03.180636128,Coffee,Kisii,931,71.94,28.8,158.7
2011-05-24 05:37:36.211242248,Rice,Meru,235,128.55,33.6,139.7
2011-05-25 06:10:09.241848368,Coffee,Mombasa,156,66.96,20.2,47.7
2011-05-26 06:42:42.272454488,Tea,Eldoret,118,90.96,26.3,15.8
2011-05-27 07:15:15.303060608,Sorghum,Embu,513,130.98,20.2,79.4
2011-05-28 07:47:48.333666728,Sorghum,Nakuru,572,52.41,29.5,198.9
2011-05-29 08:20:21.364272848,Tea,Mombasa,227,129.99,15.6,4.1
2011-05-30 08:52:54.394878976,Maize,Eldoret,717,102.77,22.6,138.2
2011-05-31 09:25:27.425485096,Sorghum,Embu,427,133.8,15.2,124.1
2011-06-01 09:58:00.456091216,Sugarcane,Kisii,218,149.12,31.1,159.5
2011-06-02 10:30:33.486697336,Sugarcane,Embu,294,78.99,33.0,54.7
2011-06-03 11:03:06.517303456,Maize,Mombasa,337,111.5,22.5,98.1
2011-06-04 11:35:39.547909576,Sugarcane,Nairobi,313,115.72,34.0,65.9
2011-06-05 12:08:12.578515704,Beans,Nairobi,108,63.02,17.7,31.2
2011-06-06 12:40:45.609121824,Wheat,Embu,848,69.89,20.3,54.9
2011-06-07 13:13:18.639727944,Beans,Nakuru,599,55.14,25.3,24.0
2011-06-08 13:45:51.670334064,Sorghum,Eldoret,653,135.06,27.0,177.0
2011-06-09 14:18:24.700940184,Sorghum,Muranga,493,145.99,30.9,109.2
2011-06-10 14:50:57.731546304,Coffee,Meru,453,64.38,17.6,32.3
2011-06-11 15:23:30.762152424,Tea,Mombasa,209,96.28,20.4,165.9
2011-06-12 15:56:03.792758552,Coffee,Meru,248,149.02,33.1,140.3
2011-06-13 16:28:36.823364672,Maize,Kisii,636,77.06,27.5,167.7
2011-06-14 17:01:09.853970792,Coffee,Muranga,713,115.22,33.9,65.4
2011-06-15 17:33:42.884576912,Rice,Mombasa,984,95.9,32.7,34.4
2011-06-16 18:06:15.915183032,Sorghum,Muranga,287,53.15,18.4,156.2
2011-06-17 18:38:48.945789152,Tea,Nakuru,746,82.16,17.3,40.3
2011-06-18 19:11:21.976395280,Wheat,Embu,113,62.45,16.0,58.3
2011-06-19 19:43:55.007001400,Tea,Muranga,571,145.76,16.1,60.7
2011-06-20 20:16:28.037607520,Tea,Muranga,290,112.97,34.8,108.7
2011-06-21 20:49:01.068213640,Wheat,Muranga,145,124.99,20.2,112.1
2011-06-22 21:21:34.098819760,Sugarcane,Muranga,889,118.5,20.7,162.7
2011-06-23 21:54:07.129425880,Maize,Meru,222,95.24,25.8,111.6
2011-06-24 22:26:40.160032000,Sugarcane,Meru,858,53.22,30.4,54.3
2011-06-25 22:59:13.190638128,Beans,Kisii,383,90.98,20.0,139.1
2011-06-26 23:31:46.221244248,Tea,Mombasa,885,117.93,23.6,82.6
2011-06-28 00:04:19.251850368,Rice,Meru,582,146.39,26.5,175.9
2011-06-29 00:36:52.282456488,Rice,Nakuru,756,85.74,26.1,32.1
2011-06-30 01:09:25.313062608,Coffee,Nakuru,521,55.1,28.6,105.1
2011-07-01 01:41:58.343668728,Rice,Embu,207,89.8,27.6,44.9
2011-07-02 02:14:31.374274856,Wheat,Embu,663,128.9,27.2,190.4
2011-07-03 02:47:04.404880976,Wheat,Kisii,126,111.51,25.2,111.8
2011-07-04 03:19:37.435487096,Sugarcane,Nakuru,891,106.32,20.7,47.3
2011-07-05 03:52:10.466093216,Tea,Kisii,990,95.85,15.8,130.1
2011-07-06 04:24:43.496699336,Rice,Embu,951,51.07,21.2,115.4
2011-07-07 04:57:16.527305456,Wheat,Kisii,253,55.53,34.5,52.7
2011-07-08 05:29:49.557911576,Maize,Eldoret,248,92.05,28.0,91.8
2011-07-09 06:02:22.588517704,Sugarcane,Kisii,469,62.32,21.0,126.6
2011-07-10 06:34:55.619123824,Sugarcane,Nakuru,898,60.49,18.0,13.2
2011-07-11 07:07:28.649729944,Coffee,Nakuru,826,141.24,23.9,96.6
2011-07-12 07:40:01.680336064,Wheat,Nairobi,395,131.19,32.6,22.4
2011-07-13 08:12:34.710942184,Maize,Nakuru,956,81.48,32.1,15.4
2011-07-14 08:45:07.741548304,Wheat,Mombasa,280,117.28,27.5,119.6
2011-07-15 09:17:40.772154424,Sorghum,Nakuru,725,100.35,15.5,125.4
2011-07-16 09:50:13.802760552,Wheat,Nakuru,245,127.88,18.3,172.5
2011-07-17 10:22:46.833366672,Sugarcane,Mombasa,418,109.17,33.4,51.0
2011-07-18 10:55:19.863972792,Sorghum,Muranga,519,75.74,29.7,115.9
2011-07-19 11:27:52.894578912,Beans,Muranga,431,149.9,20.0,30.0
2011-07-20 12:00:25.925185032,Rice,Nakuru,781,146.3,31.2,192.4
2011-07-21 12:32:58.955791152,Coffee,Nairobi,701,89.0,25.6,21.0
2011-07-22 13:05:31.986397280,Sugarcane,Kisii,982,120.56,17.5,41.3
2011-07-23 13:38:05.017003400,Beans,Muranga,742,52.29,31.5,13.4
2011-07-24 14:10:38.047609520,Rice,Kisii,330,119.64,25.0,130.4
2011-07-25 14:43:11.078215640,Beans,Muranga,422,107.31,28.4,97.7
2011-07-26 15:15:44.108821760,Tea,Mombasa,295,57.33,24.3,24.0
2011-07-27 15:48:17.139427880,Wheat,Nairobi,969,70.85,28.4,7.4
2011-07-28 16:20:50.170034000,Coffee,Eldoret,537,117.75,20.1,99.1
2011-07-29 16:53:23.200640128,Maize,Embu,219,61.02,34.7,125.1
2011-07-30 17:25:56.231246248,Coffee,Muranga,489,143.54,23.7,49.8
2011-07-31 17:58:29.261852368,Maize,Nakuru,488,102.2,22.7,170.7
2011-08-01 18:31:02.292458488,Sorghum,Eldoret,116,121.71,21.1,69.8
2011-08-02 19:03:35.323064608,Beans,Mombasa,644,53.24,17.9,199.3
2011-08-03 19:36:08.353670728,Wheat,Eldoret,383,76.69,16.6,146.7
2011-08-04 20:08:41.384276856,Tea,Muranga,809,108.57,20.6,92.9
2011-08-05 20:41:14.414882976,Wheat,Muranga,564,101.63,31.5,179.5
2011-08-06 21:13:47.445489096,Wheat,Eldoret,657,51.62,29.9,159.6
2011-08-07 21:46:20.476095216,Rice,Eldoret,913,62.37,30.0,75.7
2011-08-08 22:18:53.506701336,Maize,Mombasa,843,149.42,16.4,40.4
2011-08-09 22:51:26.537307456,Beans,Meru,799,52.69,32.8,24.7
2011-08-10 23:23:59.567913576,Sorghum,Eldoret,575,143.47,31.2,108.2
2011-08-11 23:56:32.598519704,Wheat,Embu,428,106.34,29.7,48.8
2011-08-13 00:29:05.629125824,Beans,Meru,235,121.27,20.7,181.4
2011-08-14 01:01:38.659731944,Rice,Mombasa,550,73.18,32.6,75.5
2011-08-15 01:34:11.690338064,Wheat,Muranga,966,146.73,34.7,39.4
2011-08-16 02:06:44.720944184,Tea,Embu,742,51.44,25.5,134.2
2011-08-17 02:39:17.751550304,Sugarcane,Mombasa,573,100.19,26.5,43.4
2011-08-18 03:11:50.782156432,Maize,Muranga,806,53.52,30.1,27.4
2011-08-19 03:44:23.812762552,Beans,Embu,893,132.42,26.9,37.9
2011-08-20 04:16:56.843368672,Sorghum,Muranga,991,65.78,20.4,93.2
2011-08-21 04:49:29.873974792,Beans,Embu,926,127.7,34.5,16.9
2011-08-22 05:22:02.904580912,Sorghum,Meru,532,105.81,32.4,194.2
2011-08-23 05:54:35.935187032,Sorghum,Eldoret,832,70.03,18.4,115.7
2011-08-24 06:27:08.965793152,Sorghum,Meru,233,77.14,33.9,58.4
2011-08-25 06:59:41.996399280,Tea,Embu,417,65.82,32.9,34.8
2011-08-26 07:32:15.027005400,Beans,Nakuru,203,69.25,17.8,100.9
2011-08-27 08:04:48.057611520,Coffee,Eldoret,866,135.31,16.8,99.3
2011-08-28 08:37:21.088217640,Wheat,Nairobi,161,113.2,18.9,51.6
2011-08-29 09:09:54.118823760,Coffee,Meru,519,73.76,33.3,153.6
2011-08-30 09:42:27.149429880,Beans,Embu,371,54.36,17.3,101.6
2011-08-31 10:15:00.180036000,Tea,Mombasa,192,83.56,21.5,127.9
2011-09-01 10:47:33.210642128,Tea,Meru,436,115.65,21.5,22.5
2011-09-02 11:20:06.241248248,Tea,Nakuru,606,53.01,26.1,137.9
2011-09-03 11:52:39.271854368,Sorghum,Muranga,721,70.88,17.4,30.5
2011-09-04 12:25:12.302460488,Rice,Nakuru,220,105.39,19.8,189.3
2011-09-05 12:57:45.333066608,Maize,Mombasa,549,135.64,15.0,77.8
2011-09-06 13:30:18.363672728,Beans,Nairobi,549,110.05,28.5,6.0
2011-09-07 14:02:51.394278856,Maize,Nakuru,501,90.94,18.1,25.7
2011-09-08 14:35:24.424884976,Rice,Embu,484,134.36,29.0,26.8
2011-09-09 15:07:57.455491096,Wheat,Meru,623,85.57,25.6,178.9
2011-09-10 15:40:30.486097216,Beans,Muranga,354,92.09,32.0,22.7
2011-09-11 16:13:03.516703336,Tea,Eldoret,470,85.51,33.8,199.3
2011-09-12 16:45:36.547309456,Beans,Muranga,385,131.89,16.3,49.8
2011-09-13 17:18:09.577915576,Maize,Nakuru,589,55.47,33.4,182.7
2011-09-14 17:50:42.608521704,Beans,Nairobi,242,149.46,15.9,14.7
2011-09-15 18:23:15.639127824,Sugarcane,Kisii,650,111.45,21.7,61.5
2011-09-16 18:55:48.669733944,Rice,Meru,324,101.11,25.7,23.4
2011-09-17 19:28:21.700340064,Sorghum,Eldoret,859,121.8,21.2,93.5
2011-09-18 20:00:54.730946184,Beans,Muranga,383,62.9,22.0,167.2
2011-09-19 20:33:27.761552304,Sugarcane,Nakuru,218,86.89,20.9,63.7
2011-09-20 21:06:00.792158432,Beans,Meru,503,81.03,23.4,129.4
2011-09-21 21:38:33.822764552,Sugarcane,Embu,408,122.99,20.3,72.6
2011-09-22 22:11:06.853370672,Coffee,Kisii,841,110.26,20.5,127.8
2011-09-23 22:43:39.883976792,Maize,Embu,603,89.63,19.2,136.2
2011-09-24 23:16:12.914582912,Wheat,Meru,674,60.7,32.3,195.3
2011-09-25 23:48:45.945189032,Rice,Eldoret,965,143.94,26.7,86.3
2011-09-27 00:21:18.975795152,Rice,Mombasa,625,56.47,18.7,2.9
2011-09-28 00:53:52.006401280,Rice,Mombasa,541,84.3,33.0,153.9
2011-09-29 01:26:25.037007400,Rice,Nakuru,609,60.73,28.7,106.8
2011-09-30 01:58:58.067613520,Sorghum,Embu,773,120.12,24.0,100.0
2011-10-01 02:31:31.098219640,Coffee,Nakuru,194,75.6,27.5,132.3
2011-10-02 03:04:04.128825760,Sugarcane,Muranga,482,53.86,30.2,197.9
2011-10-03 03:36:37.159431880,Wheat,Nakuru,253,87.17,18.8,21.5
2011-10-04 04:09:10.190038008,Sorghum,Meru,521,132.4,30.8,160.4
2011-10-05 04:41:43.220644128,Rice,Eldoret,179,96.5,20.7,167.8
2011-10-06 05:14:16.251250248,Coffee,Nakuru,559,97.99,24.4,193.6
2011-10-07 05:46:49.281856368,Sugarcane,Muranga,222,50.58,20.7,124.0
2011-10-08 06:19:22.312462488,Tea,Eldoret,539,147.91,21.9,7.9
2011-10-09 06:51:55.343068608,Sugarcane,Mombasa,534,64.81,23.2,191.2
2011-10-10 07:24:28.373674728,Coffee,Nakuru,803,55.93,16.8,192.5
2011-10-11 07:57:01.404280856,Maize,Embu,172,64.78,22.4,117.7
2011-10-12 08:29:34.434886976,Sugarcane,Mombasa,637,100.75,31.4,118.8
2011-10-13 09:02:07.465493096,Beans,Kisii,891,58.11,23.6,104.3
2011-10-14 09:34:40.496099216,Beans,Nairobi,397,53.69,28.8,76.5
2011-10-15 10:07:13.526705336,Maize,Muranga,168,65.12,15.1,84.7
2011-10-16 10:39:46.557311456,Sorghum,Muranga,661,97.37,23.5,105.5
2011-10-17 11:12:19.587917584,Coffee,Embu,566,88.16,18.1,88.4
2011-10-18 11:44:52.618523704,Maize,Kisii,918,69.48,18.9,102.3
2011-10-19 12:17:25.649129824,Wheat,Meru,463,61.23,28.0,149.2
2011-10-20 12:49:58.679735944,Rice,Nairobi,599,145.72,27.6,193.0
2011-10-21 13:22:31.710342064,Coffee,Muranga,106,128.96,25.6,102.9
2011-10-22 13:55:04.740948184,Rice,Muranga,408,120.36,33.4,174.4
2011-10-23 14:27:37.771554304,Wheat,Embu,632,107.58,22.5,116.8
2011-10-24 15:00:10.802160432,Beans,Embu,488,55.13,22.0,171.6
2011-10-25 15:32:43.832766552,Sugarcane,Kisii,510,103.55,31.6,36.2
2011-10-26 16:05:16.863372672,Sugarcane,Nakuru,266,130.95,24.0,92.4
2011-10-27 16:37:49.893978792,Sorghum,Meru,248,67.95,26.1,30.1
2011-10-28 17:10:22.924584912,Rice,Embu,671,77.33,30.3,15.5
2011-10-29 17:42:55.955191032,Beans,Mombasa,781,118.11,23.5,52.4
2011-10-30 18:15:28.985797152,Wheat,Kisii,979,94.72,34.4,192.9
2011-10-31 18:48:02.016403280,Wheat,Nairobi,242,97.6,18.7,89.7
2011-11-01 19:20:35.047009400,Sugarcane,Mombasa,112,112.76,31.3,173.3
2011-11-02 19:53:08.077615520,Beans,Muranga,321,91.47,26.7,198.6
2011-11-03 20:25:41.108221640,Beans,Embu,129,111.13,33.1,42.5
2011-11-04 20:58:14.138827760,Maize,Nairobi,151,113.89,23.5,177.4
2011-11-05 21:30:47.169433880,Sorghum,Mombasa,580,87.58,20.5,166.7
2011-11-06 22:03:20.200040008,Rice,Mombasa,201,117.93,26.7,64.6
2011-11-07 22:35:53.230646128,Maize,Muranga,441,79.5,28.9,93.5
2011-11-08 23:08:26.261252248,Rice,Embu,569,55.41,28.4,167.3
2011-11-09 23:40:59.291858368,Sugarcane,Mombasa,982,133.35,31.3,114.7
2011-11-11 00:13:32.322464488,Coffee,Kisii,629,93.5,18.5,31.4
2011-11-12 00:46:05.353070608,Wheat,Mombasa,952,84.07,24.4,66.5
2011-11-13 01:18:38.383676728,Rice,Embu,890,143.26,27.6,34.4
2011-11-14 01:51:11.414282856,Coffee,Kisii,683,147.44,21.5,94.6
2011-11-15 02:23:44.444888976,Tea,Nairobi,576,71.01,34.9,85.0
2011-11-16 02:56:17.475495096,Wheat,Embu,229,71.47,18.5,4.7
2011-11-17 03:28:50.506101216,Maize,Muranga,692,81.6,20.5,125.8
2011-11-18 04:01:23.536707336,Coffee,Kisii,632,54.8,30.1,43.3
2011-11-19 04:33:56.567313456,Beans,Eldoret,230,130.65,35.0,83.9
2011-11-20 05:06:29.597919584,Wheat,Nairobi,105,53.45,25.2,57.0
2011-11-21 05:39:02.628525704,Sugarcane,Eldoret,809,127.79,20.0,108.3
