Date,Region,Avg_Temperature_Celsius,Avg_Rainfall_mm
2011-04-16 09:33:14.078815760,Mombasa,17.9,72.3
2011-04-17 10:05:47.109421880,Nakuru,31.4,51.5
2011-04-18 10:38:20.140028000,Nairobi,24.8,194.8
2011-04-19 11:10:53.170634128,Kisii,29.5,184.4
2011-04-20 11:43:26.201240248,Nakuru,17.8,75.8
2011-04-21 12:15:59.231846368,Kisii,29.0,30.2
2011-04-22 12:48:32.262452488,Muranga,34.2,139.1
2011-04-23 13:21:05.293058608,Kisii,23.5,149.6
2011-04-24 13:53:38.323664728,Eldoret,22.1,76.4
2011-04-25 14:26:11.354270848,Nairobi,20.6,184.4
2011-04-26 14:58:44.384876976,Meru,15.6,80.2
2011-04-27 15:31:17.415483096,Mombasa,31.4,36.3
2011-04-28 16:03:50.446089216,Mombasa,27.2,134.3
2011-04-29 16:36:23.476695336,Eldoret,16.2,139.0
2011-04-30 17:08:56.507301456,Kisii,19.1,115.8
2011-05-01 17:41:29.537907576,Muranga,19.6,92.0
2011-05-02 18:14:02.568513704,Nakuru,20.4,72.3
2011-05-03 18:46:35.599119824,Meru,18.9,79.5
2011-05-04 19:19:08.629725944,Nairobi,19.9,74.6
2011-05-05 19:51:41.660332064,Nakuru,20.3,136.0
2011-05-06 20:24:14.690938184,Eldoret,20.8,57.0
2011-05-07 20:56:47.721544304,Eldoret,21.1,145.4
2011-05-08 21:29:20.752150424,Kisii,18.4,119.7
2011-05-09 22:01:53.782756552,Meru,33.1,97.9
2011-05-10 22:34:26.813362672,Kisii,16.0,139.5
2011-05-11 23:06:59.843968792,Meru,33.1,36.6
2011-05-12 23:39:32.874574912,Mombasa,17.8,31.2
2011-05-14 00:12:05.905181032,Nakuru,27.2,83.0
2011-05-15 00:44:38.935787152,Eldoret,32.1,172.0
2011-05-16 01:17:11.966393272,Meru,23.0,68.8
2011-05-17 01:49:44.996999400,Kisii,27.7,105.6
2011-05-18 02:22:18.027605520,Meru,18.3,128.1
2011-05-19 02:54:51.058211640,Kisii,22.3,82.5
2011-05-20 03:27:24.088817760,Nakuru,28.5,167.0
2011-05-21 03:59:57.119423880,Mombasa,26.3,7.4
2011-05-22 04:32:30.150030000,Nairobi,18.5,7.1
2011-05-23 05:05:03.180636128,Embu,26.3,86.4
2011-05-24 05:37:36.211242248,Nakuru,29.1,192.1
2011-05-25 06:10:09.241848368,Eldoret,28.1,18.9
2011-05-26 06:42:42.272454488,Mombasa,19.6,140.3
2011-05-27 07:15:15.303060608,Embu,28.9,14.5
2011-05-28 07:47:48.333666728,Muranga,25.7,61.7
2011-05-29 08:20:21.364272848,Mombasa,32.5,25.3
2011-05-30 08:52:54.394878976,Kisii,15.2,61.7
2011-05-31 09:25:27.425485096,Kisii,15.9,55.5
2011-06-01 09:58:00.456091216,Eldoret,25.7,119.6
2011-06-02 10:30:33.486697336,Nakuru,18.7,125.4
2011-06-03 11:03:06.517303456,Muranga,28.3,109.3
2011-06-04 11:35:39.547909576,Mombasa,32.8,32.0
2011-06-05 12:08:12.578515704,Mombasa,29.4,31.0
2011-06-06 12:40:45.609121824,Mombasa,15.5,110.8
2011-06-07 13:13:18.639727944,Muranga,23.0,129.8
2011-06-08 13:45:51.670334064,Eldoret,25.7,111.7
2011-06-09 14:18:24.700940184,Kisii,22.1,181.1
2011-06-10 14:50:57.731546304,Muranga,21.7,55.2
2011-06-11 15:23:30.762152424,Nakuru,17.6,185.6
2011-06-12 15:56:03.792758552,Embu,15.7,179.7
2011-06-13 16:28:36.823364672,Muranga,28.0,104.2
2011-06-14 17:01:09.853970792,Nakuru,31.8,189.1
2011-06-15 17:33:42.884576912,Nairobi,32.0,46.3
2011-06-16 18:06:15.915183032,Meru,34.2,104.4
2011-06-17 18:38:48.945789152,Nakuru,29.2,131.0
2011-06-18 19:11:21.976395280,Mombasa,33.8,133.6
2011-06-19 19:43:55.007001400,Embu,24.8,56.2
2011-06-20 20:16:28.037607520,Nairobi,25.4,4.1
2011-06-21 20:49:01.068213640,Meru,23.6,136.1
2011-06-22 21:21:34.098819760,Mombasa,34.5,3.6
2011-06-23 21:54:07.129425880,Nakuru,31.9,60.2
2011-06-24 22:26:40.160032000,Kisii,20.5,15.6
2011-06-25 22:59:13.190638128,Nakuru,30.3,109.7
2011-06-26 23:31:46.221244248,Meru,17.2,9.6
2011-06-28 00:04:19.251850368,Meru,34.4,184.9
2011-06-29 00:36:52.282456488,Meru,32.6,175.7
2011-06-30 01:09:25.313062608,Eldoret,29.3,143.2
2011-07-01 01:41:58.343668728,Embu,21.6,134.5
2011-07-02 02:14:31.374274856,Nakuru,32.4,192.0
2011-07-03 02:47:04.404880976,Nakuru,17.9,7.4
2011-07-04 03:19:37.435487096,Eldoret,17.5,159.1
2011-07-05 03:52:10.466093216,Mombasa,23.5,143.5
2011-07-06 04:24:43.496699336,Embu,19.4,183.0
2011-07-07 04:57:16.527305456,Kisii,16.8,181.1
2011-07-08 05:29:49.557911576,Embu,16.8,71.6
2011-07-09 06:02:22.588517704,Meru,27.8,155.7
2011-07-10 06:34:55.619123824,Nairobi,18.9,190.2
2011-07-11 07:07:28.649729944,Nairobi,15.8,165.1
2011-07-12 07:40:01.680336064,Nakuru,15.2,123.7
2011-07-13 08:12:34.710942184,Mombasa,33.5,183.6
2011-07-14 08:45:07.741548304,Kisii,19.5,7.4
2011-07-15 09:17:40.772154424,Nairobi,18.2,169.7
2011-07-16 09:50:13.802760552,Nakuru,23.7,141.0
2011-07-17 10:22:46.833366672,Kisii,29.0,123.7
2011-07-18 10:55:19.863972792,Eldoret,15.8,84.6
2011-07-19 11:27:52.894578912,Nakuru,25.8,172.9
2011-07-20 12:00:25.925185032,Muranga,25.2,159.5
2011-07-21 12:32:58.955791152,Embu,21.8,77.6
2011-07-22 13:05:31.986397280,Meru,30.2,59.7
2011-07-23 13:38:05.017003400,Muranga,31.2,173.1
2011-07-24 14:10:38.047609520,Eldoret,32.8,48.9
2011-07-25 14:43:11.078215640,Embu,18.5,93.9
2011-07-26 15:15:44.108821760,Nairobi,29.8,174.3
2011-07-27 15:48:17.139427880,Embu,20.4,184.0
2011-07-28 16:20:50.170034000,Meru,25.7,116.7
2011-07-29 16:53:23.200640128,Nairobi,22.4,24.7
2011-07-30 17:25:56.231246248,Eldoret,29.5,91.7
2011-07-31 17:58:29.261852368,Embu,29.7,146.9
2011-08-01 18:31:02.292458488,Nakuru,21.8,16.4
2011-08-02 19:03:35.323064608,Eldoret,22.9,54.6
2011-08-03 19:36:08.353670728,Embu,23.3,57.9
2011-08-04 20:08:41.384276856,Nairobi,18.6,102.5
2011-08-05 20:41:14.414882976,Mombasa,29.5,28.3
2011-08-06 21:13:47.445489096,Muranga,34.9,72.5
2011-08-07 21:46:20.476095216,Nairobi,21.9,46.2
2011-08-08 22:18:53.506701336,Embu,17.9,181.0
2011-08-09 22:51:26.537307456,Kisii,16.2,97.4
2011-08-10 23:23:59.567913576,Embu,25.9,155.0
2011-08-11 23:56:32.598519704,Embu,33.7,154.1
2011-08-13 00:29:05.629125824,Mombasa,29.1,101.6
2011-08-14 01:01:38.659731944,Embu,30.6,117.0
2011-08-15 01:34:11.690338064,Meru,31.3,112.7
2011-08-16 02:06:44.720944184,Mombasa,31.3,4.2
2011-08-17 02:39:17.751550304,Kisii,26.5,194.9
2011-08-18 03:11:50.782156432,Kisii,17.5,45.3
2011-08-19 03:44:23.812762552,Embu,23.4,191.1
2011-08-20 04:16:56.843368672,Nakuru,28.4,81.9
2011-08-21 04:49:29.873974792,Eldoret,22.4,153.3
2011-08-22 05:22:02.904580912,Kisii,19.1,58.3
2011-08-23 05:54:35.935187032,Nairobi,18.8,86.8
2011-08-24 06:27:08.965793152,Muranga,33.1,177.8
2011-08-25 06:59:41.996399280,Muranga,20.9,88.6
2011-08-26 07:32:15.027005400,Eldoret,25.6,92.5
2011-08-27 08:04:48.057611520,Nakuru,30.2,163.1
2011-08-28 08:37:21.088217640,Embu,31.7,140.1
2011-08-29 09:09:54.118823760,Eldoret,27.3,126.1
2011-08-30 09:42:27.149429880,Kisii,24.9,73.1
2011-08-31 10:15:00.180036000,Eldoret,29.7,91.0
2011-09-01 10:47:33.210642128,Nakuru,24.3,32.8
2011-09-02 11:20:06.241248248,Mombasa,17.4,176.2
2011-09-03 11:52:39.271854368,Mombasa,31.6,64.2
2011-09-04 12:25:12.302460488,Nakuru,22.8,190.0
2011-09-05 12:57:45.333066608,Muranga,27.3,160.3
2011-09-06 13:30:18.363672728,Embu,29.4,79.1
2011-09-07 14:02:51.394278856,Mombasa,23.5,64.1
2011-09-08 14:35:24.424884976,Mombasa,18.4,65.8
2011-09-09 15:07:57.455491096,Kisii,22.6,94.9
2011-09-10 15:40:30.486097216,Kisii,17.3,67.7
2011-09-11 16:13:03.516703336,Muranga,16.4,14.1
2011-09-12 16:45:36.547309456,Muranga,17.6,61.5
2011-09-13 17:18:09.577915576,Nakuru,20.8,59.7
2011-09-14 17:50:42.608521704,Nakuru,29.9,55.9
2011-09-15 18:23:15.639127824,Nakuru,30.3,30.5
2011-09-16 18:55:48.669733944,Muranga,19.9,101.1
2011-09-17 19:28:21.700340064,Embu,26.0,73.0
2011-09-18 20:00:54.730946184,Mombasa,15.5,146.0
2011-09-19 20:33:27.761552304,Meru,16.9,1.2
2011-09-20 21:06:00.792158432,Kisii,29.6,151.8
2011-09-21 21:38:33.822764552,Nairobi,28.2,197.7
2011-09-22 22:11:06.853370672,Mombasa,17.7,62.1
2011-09-23 22:43:39.883976792,Nakuru,33.7,56.1
2011-09-24 23:16:12.914582912,Kisii,29.0,141.2
2011-09-25 23:48:45.945189032,Mombasa,24.3,135.8
2011-09-27 00:21:18.975795152,Mombasa,19.3,124.3
2011-09-28 00:53:52.006401280,Kisii,25.0,9.7
2011-09-29 01:26:25.037007400,Meru,20.7,59.6
2011-09-30 01:58:58.067613520,Nairobi,22.2,110.4
2011-10-01 02:31:31.098219640,Nairobi,20.7,19.7
2011-10-02 03:04:04.128825760,Nakuru,19.5,42.1
2011-10-03 03:36:37.159431880,Muranga,17.5,117.0
2011-10-04 04:09:10.190038008,Eldoret,33.0,131.8
2011-10-05 04:41:43.220644128,Eldoret,27.6,55.9
2011-10-06 05:14:16.251250248,Kisii,27.8,196.8
2011-10-07 05:46:49.281856368,Nairobi,31.3,63.4
2011-10-08 06:19:22.312462488,Eldoret,27.3,133.2
2011-10-09 06:51:55.343068608,Meru,21.3,118.3
2011-10-10 07:24:28.373674728,Nakuru,16.5,143.1
2011-10-11 07:57:01.404280856,Meru,15.5,128.9
2011-10-12 08:29:34.434886976,Mombasa,19.7,106.2
2011-10-13 09:02:07.465493096,Muranga,15.7,56.4
2011-10-14 09:34:40.496099216,Nakuru,27.6,181.0
2011-10-15 10:07:13.526705336,Muranga,17.3,1.9
2011-10-16 10:39:46.557311456,Nakuru,32.1,124.4
2011-10-17 11:12:19.587917584,Nakuru,17.5,93.2
2011-10-18 11:44:52.618523704,Eldoret,26.9,26.7
2011-10-19 12:17:25.649129824,Mombasa,34.4,113.2
2011-10-20 12:49:58.679735944,Kisii,18.0,145.1
2011-10-21 13:22:31.710342064,Kisii,30.8,111.9
2011-10-22 13:55:04.740948184,Meru,22.1,128.8
2011-10-23 14:27:37.771554304,Mombasa,18.7,163.8
2011-10-24 15:00:10.802160432,Embu,16.7,165.1
2011-10-25 15:32:43.832766552,Embu,18.6,37.3
2011-10-26 16:05:16.863372672,Kisii,16.1,172.3
2011-10-27 16:37:49.893978792,Mombasa,16.1,82.6
2011-10-28 17:10:22.924584912,Nairobi,26.8,157.9
2011-10-29 17:42:55.955191032,Nairobi,18.9,106.9
2011-10-30 18:15:28.985797152,Kisii,23.1,14.7
2011-10-31 18:48:02.016403280,Nakuru,22.7,106.8
2011-11-01 19:20:35.047009400,Muranga,29.9,16.2
2011-11-02 19:53:08.077615520,Mombasa,28.8,145.0
2011-11-03 20:25:41.108221640,Nakuru,33.2,32.5
2011-11-04 20:58:14.138827760,Embu,17.5,181.4
2011-11-05 21:30:47.169433880,Embu,26.0,20.7
2011-11-06 22:03:20.200040008,Nakuru,15.6,160.0
2011-11-07 22:35:53.230646128,Muranga,30.1,98.3
2011-11-08 23:08:26.261252248,Kisii,21.9,192.1
2011-11-09 23:40:59.291858368,Kisii,34.9,3.6
2011-11-11 00:13:32.322464488,Nakuru,28.6,22.6
2011-11-12 00:46:05.353070608,Kisii,28.2,108.9
2011-11-13 01:18:38.383676728,Kisii,15.2,18.4
2011-11-14 01:51:11.414282856,Embu,22.3,106.1
2011-11-15 02:23:44.444888976,Embu,31.3,192.4
2011-11-16 02:56:17.475495096,Kisii,16.6,174.2
2011-11-17 03:28:50.506101216,Muranga,16.7,163.0
2011-11-18 04:01:23.536707336,Mombasa,16.3,139.6
2011-11-19 04:33:56.567313456,Nairobi,20.1,0.2
2011-11-20 05:06:29.597919584,Nairobi,25.9,105.8
2011-11-21 05:39:02.628525704,Mombasa,28.0,126.9
2011-11-22 06:11:35.659131824,Eldoret,19.9,2.1
2011-11-23 06:44:08.689737944,Muranga,28.6,67.6
2011-11-24 07:16:41.720344064,Muranga,34.6,89.8
2011-11-25 07:49:14.750950184,Kisii,29.7,125.8
2011-11-26 08:21:47.781556304,Muranga,34.2,180.4
2011-11-27 08:54:20.812162432,Meru,23.9,18.6
2011-11-28 09:26:53.842768552,Mombasa,23.5,86.0
2011-11-29 09:59:26.873374672,Kisii,25.0,71.1
2011-11-30 10:31:59.903980792,Nairobi,18.5,111.4
2011-12-01 11:04:32.934586912,Muranga,26.7,140.9
2011-12-02 11:37:05.965193032,Nakuru,30.1,95.8
2011-12-03 12:09:38.995799160,Embu,27.1,87.8
2011-12-04 12:42:12.026405280,Kisii,29.5,158.9
2011-12-05 13:14:45.057011400,Nairobi,17.1,43.4
2011-12-06 13:47:18.087617520,Eldoret,21.8,55.0
2011-12-07 14:19:51.118223640,Embu,24.6,136.4
2011-12-08 14:52:24.148829760,Nakuru,22.5,130.9
2011-12-09 15:24:57.179435880,Nakuru,26.9,183.9
2011-12-10 15:57:30.210042008,Embu,15.8,181.3
2011-12-11 16:30:03.240648128,Mombasa,32.9,193.7
2011-12-12 17:02:36.271254248,Nakuru,16.9,130.5
2011-12-13 17:35:09.301860368,Nakuru,33.8,156.4
2011-12-14 18:07:42.332466488,Kisii,17.8,125.1
2011-12-15 18:40:15.363072608,Nairobi,23.2,28.7
2011-12-16 19:12:48.393678728,Meru,30.1,92.9
2011-12-17 19:45:21.424284856,Kisii,28.6,108.1
2011-12-18 20:17:54.454890976,Eldoret,26.8,93.2
2011-12-19 20:50:27.485497096,Meru,21.5,189.9
2011-12-20 21:23:00.516103216,Kisii,30.0,183.2
2011-12-21 21:55:33.546709336,Nairobi,18.7,52.6
2011-12-22 22:28:06.577315456,Eldoret,28.4,73.7
2011-12-23 23:00:39.607921584,Kisii,28.6,88.6
2011-12-24 23:33:12.638527704,Muranga,32.5,46.9
2011-12-26 00:05:45.669133824,Kisii,33.9,107.6
2011-12-27 00:38:18.699739944,Nakuru,22.8,195.7
2011-12-28 01:10:51.730346064,Embu,33.7,180.4
2011-12-29 01:43:24.760952184,Mombasa,25.5,147.6
2011-12-30 02:15:57.791558304,Muranga,15.7,169.0
2011-12-31 02:48:30.822164432,Nakuru,18.8,34.2
2012-01-01 03:21:03.852770552,Meru,19.2,168.8
2012-01-02 03:53:36.883376672,Nairobi,30.9,176.2
2012-01-03 04:26:09.913982792,Nakuru,16.5,173.7
2012-01-04 04:58:42.944588912,Embu,29.6,86.8
2012-01-05 05:31:15.975195032,Embu,15.2,146.8
2012-01-06 06:03:49.005801160,Meru,27.1,190.8
2012-01-07 06:36:22.036407280,Muranga,28.6,131.6
2012-01-08 07:08:55.067013400,Mombasa,24.9,115.4
2012-01-09 07:41:28.097619520,Mombasa,16.7,75.7
2012-01-10 08:14:01.128225640,Eldoret,18.3,153.0
2012-01-11 08:46:34.158831760,Nairobi,34.6,195.1
2012-01-12 09:19:07.189437880,Kisii,21.2,100.9
2012-01-13 09:51:40.220044008,Embu,33.1,23.4
2012-01-14 10:24:13.250650128,Embu,19.6,144.1
2012-01-15 10:56:46.281256248,Meru,27.8,100.5
2012-01-16 11:29:19.311862368,Eldoret,34.1,61.1
2012-01-17 12:01:52.342468488,Nakuru,25.0,32.8
2012-01-18 12:34:25.373074608,Kisii,25.5,77.7
2012-01-19 13:06:58.403680736,Nairobi,23.3,133.9
2012-01-20 13:39:31.434286856,Nairobi,22.3,106.0
2012-01-21 14:12:04.464892976,Muranga,17.8,123.6
2012-01-22 14:44:37.495499096,Meru,33.3,62.1
2012-01-23 15:17:10.526105216,Kisii,34.4,94.1
2012-01-24 15:49:43.556711336,Kisii,17.4,87.1
2012-01-25 16:22:16.587317456,Kisii,30.4,84.1
2012-01-26 16:54:49.617923584,Kisii,29.2,59.9
2012-01-27 17:27:22.648529704,Muranga,15.0,170.6
2012-01-28 17:59:55.679135824,Meru,28.7,191.9
2012-01-29 18:32:28.709741944,Kisii,22.7,117.0
2012-01-30 19:05:01.740348064,Kisii,18.9,56.8
2012-01-31 19:37:34.770954184,Embu,23.0,26.6
2012-02-01 20:10:07.801560304,Nakuru,28.6,117.3
2012-02-02 20:42:40.832166432,Mombasa,21.1,124.7
2012-02-03 21:15:13.862772552,Nairobi,26.6,49.9
2012-02-04 21:47:46.893378672,Embu,34.0,66.9
2012-02-05 22:20:19.923984792,Embu,22.2,101.5
2012-02-06 22:52:52.954590912,Eldoret,18.1,75.7
2012-02-07 23:25:25.985197032,Embu,29.8,67.8
2012-02-08 23:57:59.015803160,Muranga,25.5,5.2
2012-02-10 00:30:32.046409280,Nakuru,21.0,101.9
2012-02-11 01:03:05.077015400,Nakuru,20.6,185.7
2012-02-12 01:35:38.107621520,Muranga,15.1,13.8
2012-02-13 02:08:11.138227640,Nakuru,20.5,161.1
2012-02-14 02:40:44.168833760,Eldoret,25.4,7.6
2012-02-15 03:13:17.199439880,Kisii,28.5,196.3
2012-02-16 03:45:50.230046008,Nakuru,29.5,153.3
2012-02-17 04:18:23.260652128,Nakuru,20.8,62.8
2012-02-18 04:50:56.291258248,Eldoret,25.0,125.6
2012-02-19 05:23:29.321864368,Nairobi,27.1,161.2
2012-02-20 05:56:02.352470488,Mombasa,34.2,103.0
2012-02-21 06:28:35.383076608,Nakuru,22.1,181.9
2012-02-22 07:01:08.413682736,Mombasa,31.7,77.9
2012-02-23 07:33:41.444288856,Embu,23.1,149.8
2012-02-24 08:06:14.474894976,Mombasa,16.1,156.9
2012-02-25 08:38:47.505501096,Mombasa,25.5,132.0
2012-02-26 09:11:20.536107216,Embu,21.7,104.6
2012-02-27 09:43:53.566713336,Eldoret,21.1,134.3
2012-02-28 10:16:26.597319456,Muranga,18.4,61.5
2012-02-29 10:48:59.627925584,Embu,16.6,141.0
2012-03-01 11:21:32.658531704,Embu,19.9,159.2
2012-03-02 11:54:05.689137824,Nairobi,29.0,167.8
2012-03-03 12:26:38.719743944,Meru,21.1,165.8
2012-03-04 12:59:11.750350064,Muranga,28.9,121.1
2012-03-05 13:31:44.780956184,Muranga,33.5,194.6
2012-03-06 14:04:17.811562312,Muranga,29.2,151.1
2012-03-07 14:36:50.842168432,Nakuru,17.3,33.7
2012-03-08 15:09:23.872774552,Kisii,17.9,158.2
2012-03-09 15:41:56.903380672,Nakuru,18.0,33.6
2012-03-10 16:14:29.933986792,Eldoret,19.2,92.6
2012-03-11 16:47:02.964592912,Nakuru,32.6,105.6
2012-03-12 17:19:35.995199032,Embu,32.0,184.1
2012-03-13 17:52:09.025805160,Meru,22.2,177.3
2012-03-14 18:24:42.056411280,Eldoret,32.3,52.0
2012-03-15 18:57:15.087017400,Meru,34.5,7.8
2012-03-16 19:29:48.117623520,Eldoret,32.7,78.4
2012-03-17 20:02:21.148229640,Eldoret,24.4,82.7
2012-03-18 20:34:54.178835760,Eldoret,27.8,194.1
2012-03-19 21:07:27.209441888,Nairobi,18.7,141.7
2012-03-20 21:40:00.240048008,Meru,19.6,115.1
2012-03-21 22:12:33.270654128,Eldoret,28.0,146.7
2012-03-22 22:45:06.301260248,Kisii,21.6,134.9
2012-03-23 23:17:39.331866368,Embu,27.8,16.5
2012-03-24 23:50:12.362472488,Muranga,23.3,29.7
2012-03-26 00:22:45.393078608,Embu,26.4,182.5
2012-03-27 00:55:18.423684736,Eldoret,15.3,141.7
2012-03-28 01:27:51.454290856,Mombasa,24.1,34.8
2012-03-29 02:00:24.484896976,Embu,32.7,194.0
2012-03-30 02:32:57.515503096,Meru,24.8,149.5
2012-03-31 03:05:30.546109216,Kisii,19.1,48.2
2012-04-01 03:38:03.576715336,Meru,29.2,145.5
2012-04-02 04:10:36.607321456,Nakuru,18.5,154.8
2012-04-03 04:43:09.637927584,Meru,30.5,18.3
2012-04-04 05:15:42.668533704,Nakuru,34.5,78.8
2012-04-05 05:48:15.699139824,Meru,31.6,0.6
2012-04-06 06:20:48.729745944,Muranga,18.9,30.1
2012-04-07 06:53:21.760352064,Kisii,27.4,95.7
2012-04-08 07:25:54.790958184,Mombasa,26.4,69.1
2012-04-09 07:58:27.821564312,Nairobi,29.2,93.5
2012-04-10 08:31:00.852170432,Eldoret,18.5,72.2
2012-04-11 09:03:33.882776552,Kisii,21.1,67.7
2012-04-12 09:36:06.913382672,Nakuru,22.6,181.8
2012-04-13 10:08:39.943988792,Meru,18.9,3.1
2012-04-14 10:41:12.974594912,Meru,16.4,166.5
2012-04-15 11:13:46.005201040,Embu,29.5,41.6
2012-04-16 11:46:19.035807152,Nairobi,33.1,146.6
2012-04-17 12:18:52.066413280,Kisii,28.5,128.4
2012-04-18 12:51:25.097019392,Nakuru,28.5,28.4
2012-04-19 13:23:58.127625520,Nairobi,34.7,39.7
2012-04-20 13:56:31.158231648,Nairobi,34.0,55.3
2012-04-21 14:29:04.188837760,Mombasa,23.8,70.9
2012-04-22 15:01:37.219443888,Mombasa,23.6,97.0
2012-04-23 15:34:10.250050000,Kisii,29.2,118.5
2012-04-24 16:06:43.280656128,Nairobi,16.6,141.4
2012-04-25 16:39:16.311262240,Nakuru,19.9,129.5
2012-04-26 17:11:49.341868368,Nairobi,32.3,57.9
2012-04-27 17:44:22.372474496,Mombasa,29.7,92.5
2012-04-28 18:16:55.403080608,Kisii,18.8,186.8
2012-04-29 18:49:28.433686736,Nakuru,20.8,149.9
2012-04-30 19:22:01.464292848,Kisii,23.4,21.8
2012-05-01 19:54:34.494898976,Nairobi,22.0,103.5
2012-05-02 20:27:07.525505104,Eldoret,22.7,167.6
2012-05-03 20:59:40.556111216,Eldoret,32.3,41.8
2012-05-04 21:32:13.586717344,Muranga,31.1,173.7
2012-05-05 22:04:46.617323456,Kisii,21.8,2.6
2012-05-06 22:37:19.647929584,Meru,27.1,29.8
2012-05-07 23:09:52.678535696,Nakuru,29.7,198.3
2012-05-08 23:42:25.709141824,Eldoret,33.2,135.4
2012-05-10 00:14:58.739747952,Nairobi,33.0,62.9
2012-05-11 00:47:31.770354064,Embu,30.4,123.7
2012-05-12 01:20:04.800960192,Meru,20.5,112.3
2012-05-13 01:52:37.831566304,Nairobi,29.3,48.4
2012-05-14 02:25:10.862172432,Muranga,25.5,163.7
2012-05-15 02:57:43.892778544,Muranga,24.6,54.6
2012-05-16 03:30:16.923384672,Eldoret,33.8,61.7
2012-05-17 04:02:49.953990800,Eldoret,27.8,105.2
2012-05-18 04:35:22.984596912,Nairobi,24.4,4.7
2012-05-19 05:07:56.015203040,Muranga,33.6,97.9
2012-05-20 05:40:29.045809152,Nakuru,19.4,80.6
2012-05-21 06:13:02.076415280,Nairobi,23.3,10.9
2012-05-22 06:45:35.107021392,Mombasa,18.5,190.7
2012-05-23 07:18:08.137627520,Nakuru,21.1,59.7
2012-05-24 07:50:41.168233648,Mombasa,17.3,161.9
2012-05-25 08:23:14.198839760,Muranga,33.4,13.9
2012-05-26 08:55:47.229445888,Mombasa,33.1,78.3
2012-05-27 09:28:20.260052000,Meru,33.1,190.9
2012-05-28 10:00:53.290658128,Embu,23.5,149.9
2012-05-29 10:33:26.321264256,Nakuru,25.8,37.3
2012-05-30 11:05:59.351870368,Muranga,18.1,197.2
2012-05-31 11:38:32.382476496,Muranga,29.6,119.5
2012-06-01 12:11:05.413082608,Meru,24.8,118.3
2012-06-02 12:43:38.443688736,Nakuru,18.7,43.5
2012-06-03 13:16:11.474294848,Mombasa,32.0,64.3
2012-06-04 13:48:44.504900976,Embu,16.7,79.4
2012-06-05 14:21:17.535507104,Meru,25.8,1.7
2012-06-06 14:53:50.566113216,Mombasa,34.8,95.2
2012-06-07 15:26:23.596719344,Nairobi,27.8,71.7
2012-06-08 15:58:56.627325456,Kisii,21.1,136.1
2012-06-09 16:31:29.657931584,Mombasa,18.6,121.7
2012-06-10 17:04:02.688537696,Mombasa,16.1,192.5
2012-06-11 17:36:35.719143824,Mombasa,19.9,20.1
2012-06-12 18:09:08.749749952,Nakuru,22.7,192.0
2012-06-13 18:41:41.780356064,Kisii,24.0,76.1
2012-06-14 19:14:14.810962192,Muranga,18.1,41.5
2012-06-15 19:46:47.841568304,Mombasa,20.2,17.6
2012-06-16 20:19:20.872174432,Muranga,19.4,38.5
2012-06-17 20:51:53.902780544,Embu,29.2,123.0
2012-06-18 21:24:26.933386672,Eldoret,21.9,133.1
2012-06-19 21:56:59.963992800,Kisii,16.8,69.3
2012-06-20 22:29:32.994598912,Mombasa,24.2,29.0
2012-06-21 23:02:06.025205040,Muranga,31.0,94.0
2012-06-22 23:34:39.055811152,Embu,15.8,23.1
2012-06-24 00:07:12.086417280,Embu,20.7,98.5
2012-06-25 00:39:45.117023392,Muranga,31.0,103.7
2012-06-26 01:12:18.147629520,Nakuru,24.4,103.4
2012-06-27 01:44:51.178235648,Nakuru,33.0,171.4
2012-06-28 02:17:24.208841760,Mombasa,16.6,164.2
2012-06-29 02:49:57.239447888,Mombasa,29.1,134.2
2012-06-30 03:22:30.270054000,Embu,17.8,197.8
2012-07-01 03:55:03.300660128,Nakuru,34.7,185.2
2012-07-02 04:27:36.331266256,Nakuru,22.6,24.3
2012-07-03 05:00:09.361872368,Embu,18.2,169.8
2012-07-04 05:32:42.392478496,Meru,22.9,60.4
2012-07-05 06:05:15.423084608,Eldoret,29.2,27.5
2012-07-06 06:37:48.453690736,Meru,18.2,3.4
2012-07-07 07:10:21.484296848,Kisii,15.3,68.5
2012-07-08 07:42:54.514902976,Muranga,18.8,38.6
2012-07-09 08:15:27.545509104,Mombasa,23.8,156.1
2012-07-10 08:48:00.576115216,Mombasa,33.3,147.2
2012-07-11 09:20:33.606721344,Embu,25.5,102.0
2012-07-12 09:53:06.637327456,Muranga,28.0,89.4
2012-07-13 10:25:39.667933584,Meru,20.3,7.0
2012-07-14 10:58:12.698539696,Meru,24.3,4.7
2012-07-15 11:30:45.729145824,Meru,27.6,177.5
2012-07-16 12:03:18.759751952,Meru,19.5,170.5
2012-07-17 12:35:51.790358064,Nairobi,23.9,176.3
2012-07-18 13:08:24.820964192,Kisii,17.4,91.9
2012-07-19 13:40:57.851570304,Mombasa,19.5,61.1
2012-07-20 14:13:30.882176432,Nakuru,18.8,153.9
2012-07-21 14:46:03.912782544,Muranga,15.6,118.1
2012-07-22 15:18:36.943388672,Embu,20.4,27.5
2012-07-23 15:51:09.973994800,Eldoret,27.7,169.2
2012-07-24 16:23:43.004600912,Muranga,16.9,181.0
2012-07-25 16:56:16.035207040,Nakuru,32.9,12.5
2012-07-26 17:28:49.065813152,Nakuru,21.1,71.1
2012-07-27 18:01:22.096419280,Meru,20.8,33.7
2012-07-28 18:33:55.127025408,Muranga,31.8,20.3
2012-07-29 19:06:28.157631520,Eldoret,30.6,188.2
